index_x,MatchRA,MatchDec,SourceRA,SourceDec,D,DSigma,AbsCorr,XImage,YImage,ImageName,Instrument,Mode,Detector,Aperture,ExposureTime,StartTime,StopTime,StartMJD,StopMJD,WaveLength,Filter,TargetName,FluxAper2,MagAper2,MagAuto,PropID,CI,KronRadius,Flags,HTMID,X,Y,Z,CatID,MatchID,MemID,SourceID,ImageID,Det,neighbour_x,level_0,index_y,source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,astrometric_excess_noise,astrometric_excess_noise_sig,ruwe,astrometric_sigma5d_max,neighbour_y,d2dself
5014,53.2279326639481,-27.9031901909217,53.2279373105353,-27.9031893303925,15.1040528175388,24.1835762238663,Y,237.201995849609,854.866027832031,hst_12061_in_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1255.872,2/27/2011 9:20:48 PM,2/27/2011 9:42:46 PM,55619.8894466157,55619.9047006969,15369.176,F160W,GOODS-W2-VIN-VIN,4152.39990234375,16.9006004333496,16.7943992614746,12061,1.03164181780459,0.454999983310699,0,9876775552889,0.529035811767185,0.707895999251624,-0.467979021018605,391621885,56951438,7,6000302143530,1013170,Y,0.0,2774,351,5057487753849646976,53.2279305797862,-27.9031756011394,0.747928328791227,9.48121965304318,9.21508263639587,18.3402,19.3419,17.2574,1.09649,17.4018,1.36074,0.25997,0.0,99.0
5017,53.2278816125247,-27.9003979900622,53.2278843258176,-27.900392619666,21.1731147248466,96.0786940077038,Y,239.078994750977,966.736022949219,hst_12061_in_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1255.872,2/27/2011 9:20:48 PM,2/27/2011 9:42:46 PM,55619.8894466157,55619.9047006969,15369.176,F160W,GOODS-W2-VIN-VIN,27219.0,14.8591003417969,14.7177000045776,12061,1.10507465120572,0.454999983310699,0,9876775565380,0.529050094374317,0.707913795217648,-0.46793595309947,384556584,13978286,2,6000302143516,1013170,Y,2.0,2449,26,5057488505467609856,53.2278524600738,-27.9003508048482,4.26448333950708,-8.73280265051445,29.0749938052954,16.2131,17.1286,15.1153,0.545109,40.2341,1.99033,0.115754,1.0,0.6860087757460773
5018,53.2278816125247,-27.9003979900622,53.2278694507773,-27.9003919776463,44.3356764525566,96.0786940077038,Y,1557.71105957031,475.856994628906,hst_12061_il_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1255.872,2/27/2011 7:44:58 PM,2/27/2011 8:06:56 PM,55619.822895884,55619.8381495834,15369.176,F160W,GOODS-W2-VIL-VIL,28818.80078125,14.7971000671387,14.6701002120972,12061,1.07298511177746,0.454999983310699,0,9876775565380,0.529050094374317,0.707913795217648,-0.46793595309947,437947188,13978286,8,6000437725251,1012670,Y,2.0,2449,26,5057488505467609856,53.2278524600738,-27.9003508048482,4.26448333950708,-8.73280265051445,29.0749938052954,16.2131,17.1286,15.1153,0.545109,40.2341,1.99033,0.115754,1.0,0.6860087757460773
5019,53.2278816125247,-27.9003979900622,53.2278740148563,-27.9003999751844,25.2066000089652,96.0786940077038,Y,1481.94201660156,474.079986572266,hst_12061_it_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,855.872,1/13/2011 2:57:43 AM,1/13/2011 4:16:26 AM,55574.1234160233,55574.1780797085,15369.176,F160W,GOODS-W1-VIT-VIT,28277.099609375,14.8177003860474,14.6779003143311,12061,0.993582117023753,0.454999983310699,0,9876775565380,0.529050094374317,0.707913795217648,-0.46793595309947,437947190,13978286,4,6000435744659,1011833,Y,2.0,2449,26,5057488505467609856,53.2278524600738,-27.9003508048482,4.26448333950708,-8.73280265051445,29.0749938052954,16.2131,17.1286,15.1153,0.545109,40.2341,1.99033,0.115754,1.0,0.6860087757460773
5112,53.1768430601312,-27.799726724945,53.1768394459966,-27.7997259022555,11.8841690116188,14.8159243557368,Y,1187.88000488281,1176.98400878906,hst_12061_hb_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1105.868,3/6/2011 5:01:41 AM,3/6/2011 5:39:59 AM,55626.2095054905,55626.2361021969,15369.176,F160W,GOODS-SDW-VHB,1479.23999023438,18.0212001800537,17.9258003234863,12061,0.956716377343704,0.454999983310699,0,9876703989173,0.530172443584257,0.708099298957798,-0.466382421282266,450886482,92576107,31,6000435850815,1013129,Y,4.0,2817,394,5057501115491648640,53.1768614892787,-27.7997191985864,2.41392003651974,25.7181789395967,5.61512428624768,19.7704,21.072,18.5683,1.42587,5.13964,1.11137,0.519762,0.0,99.0
5113,53.1768430601312,-27.799726724945,53.1768397679075,-27.799724457637,13.2868099417594,14.8159243557368,Y,761.398986816406,1555.74194335938,hst_12061_j8_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1105.868,1/18/2011 3:42:25 AM,1/18/2011 5:22:37 AM,55579.1544575044,55579.2240404026,15369.176,F160W,GOODS-S075-VJ8,1473.23999023438,18.0256004333496,17.9316997528076,12061,1.05089554146155,0.454999983310699,0,9876703989173,0.530172443584257,0.708099298957798,-0.466382421282266,450886488,92576107,36,6000443836616,1011896,Y,4.0,2817,394,5057501115491648640,53.1768614892787,-27.7997191985864,2.41392003651974,25.7181789395967,5.61512428624768,19.7704,21.072,18.5683,1.42587,5.13964,1.11137,0.519762,0.0,99.0
5114,53.1768430601312,-27.799726724945,53.1768392080383,-27.7997276456462,12.7068905112232,14.8159243557368,Y,489.781005859375,489.718994140625,hst_12061_gu_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1055.871,10/10/2010 9:33:50 PM,10/10/2010 10:11:18 PM,55479.8985062474,55479.9245240139,15369.176,F160W,GOODS-SD5-VGU,1203.68005371094,18.2451000213623,18.1249008178711,12061,1.2528358110741,0.454999983310699,0,9876703989173,0.530172443584257,0.708099298957798,-0.466382421282266,433078238,92576107,33,6000345769270,1009743,Y,4.0,2817,394,5057501115491648640,53.1768614892787,-27.7997191985864,2.41392003651974,25.7181789395967,5.61512428624768,19.7704,21.072,18.5683,1.42587,5.13964,1.11137,0.519762,0.0,99.0
5115,53.1768430601312,-27.799726724945,53.1768383981803,-27.7997295935413,18.0844948651412,14.8159243557368,Y,493.734008789063,1003.3330078125,hst_12061_7i_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,955.87,11/29/2010 4:38:59 PM,11/29/2010 5:14:46 PM,55529.6937389076,55529.7185992938,15369.176,F160W,GOODS-SD2-V7I,1495.44995117188,18.0093994140625,17.9185009002686,12061,1.00791045089266,0.454999983310699,0,9876703989173,0.530172443584257,0.708099298957798,-0.466382421282266,433078240,92576107,49,6000370975844,1010728,Y,4.0,2817,394,5057501115491648640,53.1768614892787,-27.7997191985864,2.41392003651974,25.7181789395967,5.61512428624768,19.7704,21.072,18.5683,1.42587,5.13964,1.11137,0.519762,0.0,99.0
5116,53.1768430601312,-27.799726724945,53.1768449803188,-27.7997276271718,6.92393213549992,14.8159243557368,Y,387.919006347656,701.6240234375,hst_12061_ht_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1055.871,6/6/2011 3:01:57 AM,6/6/2011 3:39:25 AM,55718.1263592178,55718.1523774122,15369.176,F160W,GOODS-S205-VHT,1473.55004882813,18.0254001617432,17.9274005889893,12061,0.98402989444448,0.454999983310699,0,9876703989173,0.530172443584257,0.708099298957798,-0.466382421282266,397471291,92576107,17,6000317207992,1014433,Y,4.0,2817,394,5057501115491648640,53.1768614892787,-27.7997191985864,2.41392003651974,25.7181789395967,5.61512428624768,19.7704,21.072,18.5683,1.42587,5.13964,1.11137,0.519762,0.0,99.0
5122,53.1835122987491,-27.8068362808479,53.1835134768581,-27.8068351480926,5.54100543027346,20.8691202978969,Y,253.61799621582,205.429992675781,hst_12061_gu_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1055.871,10/10/2010 9:33:50 PM,10/10/2010 10:11:18 PM,55479.8985062474,55479.9245240139,15369.176,F160W,GOODS-SD5-VGU,329.744995117188,19.650899887085,19.5540008544922,12061,1.28731345062825,0.454999983310699,1,9876703994319,0.530055333521546,0.708114671615871,-0.46649218133848,403484910,20864720,14,6000345769021,1009743,Y,5.0,2599,176,5057501046772168960,53.1835021689084,-27.8068401431716,0.0121854208173303,5.89010551285894,-2.55324549494917,19.1066,19.3571,18.7767,0.0,0.0,1.01759,0.309987,0.0,99.0
5123,53.1835122987491,-27.8068362808479,53.1835123904465,-27.8068392300309,10.621072945078,20.8691202978969,Y,257.631988525391,718.916015625,hst_12061_7i_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,955.87,11/29/2010 4:38:59 PM,11/29/2010 5:14:46 PM,55529.6937389076,55529.7185992938,15369.176,F160W,GOODS-SD2-V7I,398.860992431641,19.444299697876,19.3677997589111,12061,0.954925391211438,0.454999983310699,0,9876703994319,0.530055333521546,0.708114671615871,-0.46649218133848,403484912,20864720,43,6000370975895,1010728,Y,5.0,2599,176,5057501046772168960,53.1835021689084,-27.8068401431716,0.0121854208173303,5.89010551285894,-2.55324549494917,19.1066,19.3571,18.7767,0.0,0.0,1.01759,0.309987,0.0,99.0
5124,53.1835122987491,-27.8068362808479,53.183512140429,-27.80683684564,2.09481864619741,20.8691202978969,Y,951.747985839844,892.575988769531,hst_12061_hb_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1105.868,3/6/2011 5:01:41 AM,3/6/2011 5:39:59 AM,55626.2095054905,55626.2361021969,15369.176,F160W,GOODS-SDW-VHB,273.066986083984,19.8556995391846,19.752799987793,12061,1.50253737150733,0.454999983310699,1,9876703994319,0.530055333521546,0.708114671615871,-0.46649218133848,439081788,20864720,3,6000435850869,1013129,Y,5.0,2599,176,5057501046772168960,53.1835021689084,-27.8068401431716,0.0121854208173303,5.89010551285894,-2.55324549494917,19.1066,19.3571,18.7767,0.0,0.0,1.01759,0.309987,0.0,99.0
5125,53.1835122987491,-27.8068362808479,53.1835142184023,-27.8068339399432,10.4107727824041,20.8691202978969,Y,525.239990234375,1271.36303710938,hst_12061_j8_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1105.868,1/18/2011 3:42:25 AM,1/18/2011 5:22:37 AM,55579.1544575044,55579.2240404026,15369.176,F160W,GOODS-S075-VJ8,364.110992431641,19.5431995391846,19.4582996368408,12061,1.12985078968219,0.454999983310699,0,9876703994319,0.530055333521546,0.708114671615871,-0.46649218133848,439081798,20864720,41,6000443836662,1011896,Y,5.0,2599,176,5057501046772168960,53.1835021689084,-27.8068401431716,0.0121854208173303,5.89010551285894,-2.55324549494917,19.1066,19.3571,18.7767,0.0,0.0,1.01759,0.309987,0.0,99.0
5126,53.1835122987491,-27.8068362808479,53.1835101492478,-27.8068329815636,13.7084738490871,20.8691202978969,Y,663.210021972656,1811.56994628906,hst_12061_7h_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,955.87,11/30/2010 1:25:00 PM,11/30/2010 2:00:47 PM,55530.5590282129,55530.5838885531,15369.176,F160W,GOODS-SD2-V7H,361.165985107422,19.5520992279053,19.461799621582,12061,1.19104474338133,0.454999983310699,0,9876703994319,0.530055333521546,0.708114671615871,-0.46649218133848,367889166,20864720,58,6000259972589,1011090,Y,5.0,2599,176,5057501046772168960,53.1835021689084,-27.8068401431716,0.0121854208173303,5.89010551285894,-2.55324549494917,19.1066,19.3571,18.7767,0.0,0.0,1.01759,0.309987,0.0,99.0
5127,53.1835122987491,-27.8068362808479,53.1835071718552,-27.8068358282106,16.4066435465499,20.8691202978969,Y,673.744018554688,1822.51794433594,hst_12061_hu_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1055.871,6/6/2011 11:46:59 PM,6/7/2011 12:24:27 AM,55718.9909658609,55719.0169837154,15369.176,F160W,GOODS-S205-VHU,305.566009521484,19.7336006164551,19.614200592041,12061,1.39507464508512,0.454999983310699,1,9876703994319,0.530055333521546,0.708114671615871,-0.46649218133848,353773879,20864720,63,6000156823665,1014612,Y,5.0,2599,176,5057501046772168960,53.1835021689084,-27.8068401431716,0.0121854208173303,5.89010551285894,-2.55324549494917,19.1066,19.3571,18.7767,0.0,0.0,1.01759,0.309987,0.0,99.0
5133,53.1583959400132,-27.7949935125698,53.1583974186318,-27.7949922195359,6.62130704948798,15.3044371694454,Y,226.460006713867,1122.89501953125,hst_12061_j3_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1105.868,1/17/2011 1:09:25 AM,1/17/2011 2:30:41 AM,55578.0482075047,55578.1046418957,15369.176,F160W,GOODS-S075-VJ3,914.754028320313,18.5431003570557,18.44580078125,12061,1.12850746112083,0.454999983310699,0,9876704002990,0.530423497581496,0.707959397687998,-0.466309344148901,450191897,88325943,62,6000436373869,1012214,Y,4.0,2605,182,5057501837046157568,53.1583937025568,-27.7949896126548,0.377978907626081,8.83080227458754,0.978149076239605,19.2584,19.9464,18.5038,0.291758,0.422916,1.02715,0.329658,0.0,99.0
5134,53.1583959400132,-27.7949935125698,53.158394234835,-27.7949945032757,6.49686056943297,15.3044371694454,Y,993.148010253906,326.319000244141,hst_12061_h7_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1105.868,3/5/2011 2:42:00 PM,3/5/2011 3:20:18 PM,55625.6125033563,55625.6391000208,15369.176,F160W,GOODS-SDW-VH7,1008.78002929688,18.4368000030518,18.3551998138428,12061,0.9961194066859,0.454999983310699,0,9876704002990,0.530423497581496,0.707959397687998,-0.466309344148901,450191907,88325943,58,6000444404433,1012646,Y,4.0,2605,182,5057501837046157568,53.1583937025568,-27.7949896126548,0.377978907626081,8.83080227458754,0.978149076239605,19.2584,19.9464,18.5038,0.291758,0.422916,1.02715,0.329658,0.0,99.0
5135,53.1583959400132,-27.7949935125698,53.1583930349839,-27.7949931518427,9.3421655435349,15.3044371694454,Y,1142.51293945313,678.9990234375,hst_12061_gu_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1055.871,10/10/2010 9:33:50 PM,10/10/2010 10:11:18 PM,55479.8985062474,55479.9245240139,15369.176,F160W,GOODS-SD5-VGU,1004.01000976563,18.4419994354248,18.3540992736816,12061,1.02805966761575,0.454999983310699,0,9876704002990,0.530423497581496,0.707959397687998,-0.466309344148901,432377854,88325943,109,6000345769204,1009743,Y,4.0,2605,182,5057501837046157568,53.1583937025568,-27.7949896126548,0.377978907626081,8.83080227458754,0.978149076239605,19.2584,19.9464,18.5038,0.291758,0.422916,1.02715,0.329658,0.0,99.0
5136,53.1583959400132,-27.7949935125698,53.1583930245143,-27.7949905690644,14.0888616529908,15.3044371694454,Y,1146.40100097656,1192.91198730469,hst_12061_7i_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,955.87,11/29/2010 4:38:59 PM,11/29/2010 5:14:46 PM,55529.6937389076,55529.7185992938,15369.176,F160W,GOODS-SD2-V7I,908.012023925781,18.5510997772217,18.4521999359131,12061,1.19313428651041,0.454999983310699,0,9876704002990,0.530423497581496,0.707959397687998,-0.466309344148901,432377866,88325943,167,6000370975994,1010728,Y,4.0,2605,182,5057501837046157568,53.1583937025568,-27.7949896126548,0.377978907626081,8.83080227458754,0.978149076239605,19.2584,19.9464,18.5038,0.291758,0.422916,1.02715,0.329658,0.0,99.0
5137,53.1583959400132,-27.7949935125698,53.1583977927394,-27.7949932990278,5.95013241875974,15.3044371694454,Y,1040.66101074219,890.974975585938,hst_12061_ht_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1055.871,6/6/2011 3:01:57 AM,6/6/2011 3:39:25 AM,55718.1263592178,55718.1523774122,15369.176,F160W,GOODS-S205-VHT,1039.38000488281,18.4043998718262,18.3218002319336,12061,0.91895523355968,0.454999983310699,0,9876704002990,0.530423497581496,0.707959397687998,-0.466309344148901,396772782,88325943,45,6000317208097,1014433,Y,4.0,2605,182,5057501837046157568,53.1583937025568,-27.7949896126548,0.377978907626081,8.83080227458754,0.978149076239605,19.2584,19.9464,18.5038,0.291758,0.422916,1.02715,0.329658,0.0,99.0
5203,53.2360912833583,-27.8879705754584,53.236094611216,-27.8879706395897,10.5914601113481,20.9052654403166,Y,1267.03698730469,972.776000976563,hst_12061_il_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1255.872,2/27/2011 7:44:58 PM,2/27/2011 8:06:56 PM,55619.822895884,55619.8381495834,15369.176,F160W,GOODS-W2-VIL-VIL,161.337005615234,20.4270000457764,20.0142993927002,12061,2.07955232307092,0.454999983310699,1,9876776228031,0.529009389199996,0.708070885151726,-0.467744254650157,441740507,36970584,20,6000437725404,1012670,Y,1.0,2777,354,5057488544124732288,53.2360709552247,-27.8879513858627,,,,21.4098,20.411,19.7181,16.001,34.6358,,17.8799,0.0,99.0
5204,53.2360912833583,-27.8879705754584,53.2360944048435,-27.8879724762398,12.0612757074362,20.9052654403166,Y,1191.4990234375,971.280029296875,hst_12061_it_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,855.872,1/13/2011 2:57:43 AM,1/13/2011 4:16:26 AM,55574.1234160233,55574.1780797085,15369.176,F160W,GOODS-W1-VIT-VIT,165.339004516602,20.4004001617432,20.0025997161865,12061,2.10522395461353,0.454999983310699,1,9876776228031,0.529009389199996,0.708070885151726,-0.467744254650157,441740509,36970584,25,6000435744820,1011833,Y,1.0,2777,354,5057488544124732288,53.2360709552247,-27.8879513858627,,,,21.4098,20.411,19.7181,16.001,34.6358,,17.8799,0.0,99.0
5205,53.2412948279152,-27.8979817707128,53.2412835110175,-27.8979899467505,46.5056775713896,90.4929307258627,Y,1083.53002929688,572.033996582031,hst_12061_il_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1255.872,2/27/2011 7:44:58 PM,2/27/2011 8:06:56 PM,55619.822895884,55619.8381495834,15369.176,F160W,GOODS-W2-VIL-VIL,24507.099609375,14.9730997085571,14.8520002365112,12061,0.979104504656436,0.454999983310699,0,9876776255004,0.528896162738178,0.708053437936405,-0.467898683550588,447656320,72900118,5,6000437725246,1012670,Y,1.0,2438,15,5057487788209384192,53.2414092955484,-27.8979290332731,4.25033977817089,87.8986467993561,41.0613217624676,16.3867,17.5374,15.3177,0.137138,2.25162,1.05407,0.067399,0.0,99.0
5206,53.2412948279152,-27.8979817707128,53.2412791948289,-27.8979932133034,64.5817728375366,90.4929307258627,Y,1008.08502197266,570.502014160156,hst_12061_it_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,855.872,1/13/2011 2:57:43 AM,1/13/2011 4:16:26 AM,55574.1234160233,55574.1780797085,15369.176,F160W,GOODS-W1-VIT-VIT,22330.30078125,15.0740995407104,14.941499710083,12061,1.09970151488461,0.454999983310699,0,9876776255004,0.528896162738178,0.708053437936405,-0.467898683550588,447656321,72900118,7,6000435744666,1011833,Y,1.0,2438,15,5057487788209384192,53.2414092955484,-27.8979290332731,4.25033977817089,87.8986467993561,41.0613217624676,16.3867,17.5374,15.3177,0.137138,2.25162,1.05407,0.067399,0.0,99.0
5215,53.2407992126896,-27.8864387118312,53.2407940413195,-27.8864351892915,20.7745180894235,14.8579209352882,Y,1100.90100097656,1034.22094726563,hst_12061_il_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1255.872,2/27/2011 7:44:58 PM,2/27/2011 8:06:56 PM,55619.822895884,55619.8381495834,15369.176,F160W,GOODS-W2-VIL-VIL,1109.53002929688,18.3334999084473,18.2406997680664,12061,0.988656727235709,0.454999983310699,0,9876776277283,0.528958689878809,0.708124369594897,-0.467720623438334,438653999,18241693,21,6000437725380,1012670,Y,1.0,2778,355,5057488647201455744,53.2407988191919,-27.8864400179996,1.23242490539495,9.88326230635657,-4.2415178358778,20.1373,21.0512,18.9264,1.3503,2.79056,1.06812,0.696111,0.0,99.0
5216,53.2407992126896,-27.8864387118312,53.2407916371434,-27.8864375057266,24.4929790824742,14.8579209352882,Y,1025.44604492188,1032.72497558594,hst_12061_it_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,855.872,1/13/2011 2:57:43 AM,1/13/2011 4:16:26 AM,55574.1234160233,55574.1780797085,15369.176,F160W,GOODS-W1-VIT-VIT,1112.91003417969,18.3302001953125,18.2383003234863,12061,1.02134329169544,0.454999983310699,0,9876776277283,0.528958689878809,0.708124369594897,-0.467720623438334,438654002,18241693,23,6000435744802,1011833,Y,1.0,2778,355,5057488647201455744,53.2407988191919,-27.8864400179996,1.23242490539495,9.88326230635657,-4.2415178358778,20.1373,21.0512,18.9264,1.3503,2.79056,1.06812,0.696111,0.0,99.0
5222,53.2464973778021,-27.9056680238803,53.246495341468,-27.905672757096,18.2295494632991,11.6997415516025,Y,823.622009277344,263.364990234375,hst_12061_it_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,855.872,1/13/2011 2:57:43 AM,1/13/2011 4:16:26 AM,55574.1234160233,55574.1780797085,15369.176,F160W,GOODS-W1-VIT-VIT,89.8112030029297,21.0629997253418,21.0372009277344,12061,1.09044776033999,0.454999983310699,0,9876776354553,0.528794304200998,0.70805116182724,-0.468017239086131,442858644,43795778,8,6000435744670,1011833,Y,1.0,2436,13,5057487719489001600,53.246493371011,-27.9056641584356,,,,21.2036,21.0865,20.8165,3.12667,2.51763,,15065.7,0.0,99.0
5223,53.2464973778021,-27.9056680238803,53.2464942611554,-27.9056687564263,10.2599788836192,11.6997415516025,Y,899.291015625,264.903015136719,hst_12061_il_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1255.872,2/27/2011 7:44:58 PM,2/27/2011 8:06:56 PM,55619.822895884,55619.8381495834,15369.176,F160W,GOODS-W2-VIL-VIL,89.9968032836914,21.0608005523682,21.0294990539551,12061,1.11447759528658,0.454999983310699,0,9876776354553,0.528794304200998,0.70805116182724,-0.468017239086131,442858646,43795778,5,6000437725247,1012670,Y,1.0,2436,13,5057487719489001600,53.246493371011,-27.9056641584356,,,,21.2036,21.0865,20.8165,3.12667,2.51763,,15065.7,0.0,99.0
5274,53.1876938256659,-27.725473048094,53.1876717463645,-27.7254684468569,72.2830664826523,49.7993163482961,Y,861.280029296875,921.299987792969,hst_12061_h0_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1055.871,10/11/2010 4:44:32 PM,10/11/2010 5:22:00 PM,55480.6976036066,55480.7236210718,15369.176,F160W,GOODS-SD5-VH0,397.929992675781,19.4468002319336,18.3341999053955,12061,2.21686558936959,0.454999983310699,1,9876704099805,0.530400052587502,0.708682995110755,-0.465235635654733,383858904,9727643,58,6000328623871,1009762,Y,4.0,2612,189,5057502700335956608,53.1876881402424,-27.7254962759181,,,,21.6807,20.7505,19.1589,26.1369,345.467,,133360000.0,0.0,99.0
5275,53.1876938256659,-27.725473048094,53.1877198631928,-27.7254702062031,83.6014424436289,49.7993163482961,Y,739.343017578125,1800.50500488281,hst_12061_60_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1055.871,6/7/2011 1:22:48 AM,6/7/2011 2:00:16 AM,55719.0575051205,55719.0835229326,15369.176,F160W,GOODS-S205-V60,415.680999755859,19.3994007110596,18.2040996551514,12061,2.24044767778311,0.454999983310699,1,9876704099805,0.530400052587502,0.708682995110755,-0.465235635654733,352412058,9727643,60,6000204567320,1014665,Y,4.0,2612,189,5057502700335956608,53.1876881402424,-27.7254962759181,,,,21.6807,20.7505,19.1589,26.1369,345.467,,133360000.0,0.0,99.0
5276,53.1876938256659,-27.725473048094,53.1877110068052,-27.7254691631342,56.5087600060647,49.7993163482961,Y,936.044982910156,1406.48498535156,hst_12061_j9_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1105.868,1/18/2011 11:39:34 AM,1/18/2011 12:17:52 PM,55579.4858119376,55579.5124082197,15369.176,F160W,GOODS-S075-VJ9,424.980010986328,19.3754005432129,18.2238006591797,12061,2.09537317503744,0.454999983310699,1,9876704099805,0.530400052587502,0.708682995110755,-0.465235635654733,437247486,9727643,51,6000446975963,1011923,Y,4.0,2612,189,5057502700335956608,53.1876881402424,-27.7254962759181,,,,21.6807,20.7505,19.1589,26.1369,345.467,,133360000.0,0.0,99.0
5277,53.1876938256659,-27.725473048094,53.1877248684007,-27.7254710541462,99.1831343811012,49.7993163482961,Y,775.075012207031,1746.83898925781,hst_12061_02_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1105.868,3/6/2011 6:44:28 AM,3/6/2011 7:22:46 AM,55626.2808829397,55626.3074796041,15369.176,F160W,GOODS-SDW-V02,424.859008789063,19.3756999969482,18.2054004669189,12061,2.19850753670308,0.454999983310699,1,9876704099805,0.530400052587502,0.708682995110755,-0.465235635654733,437247487,9727643,62,6000452268104,1012863,Y,4.0,2612,189,5057502700335956608,53.1876881402424,-27.7254962759181,,,,21.6807,20.7505,19.1589,26.1369,345.467,,133360000.0,0.0,99.0
5278,53.1876938256659,-27.725473048094,53.1876850561145,-27.725463411929,44.546282143869,49.7993163482961,Y,727.130981445313,1788.89294433594,hst_12061_7m_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,955.87,11/30/2010 3:01:24 PM,11/30/2010 3:37:11 PM,55530.6259726295,55530.6508329697,15369.176,F160W,GOODS-SD2-V7M,430.527008056641,19.3612995147705,18.2429008483887,12061,1.99134332030567,0.454999983310699,1,9876704099805,0.530400052587502,0.708682995110755,-0.465235635654733,419453975,9727643,49,6000389713844,1010786,Y,4.0,2612,189,5057502700335956608,53.1876881402424,-27.7254962759181,,,,21.6807,20.7505,19.1589,26.1369,345.467,,133360000.0,0.0,99.0
5341,53.0950739162302,-27.848234931619,53.0950747361363,-27.8482334822113,5.83415191874817,9.65492901120744,Y,1136.72094726563,966.656982421875,hst_12061_i4_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,1055.871,6/18/2011 6:26:07 PM,6/18/2011 7:03:35 PM,55730.7681418196,55730.7941596317,15369.176,F160W,GOODS-S205-VI4,506.938995361328,19.1839008331299,19.1093997955322,12061,1.01074629755162,0.454999983310699,0,9876777494158,0.53094516588001,0.707025956920142,-0.4671311668814,352065286,6916778,15,6000193251945,1014792,Y,4.0,2595,172,5057500088994710016,53.0950796229267,-27.8482272246799,0.580757343219416,9.17556188042624,1.93648893463974,20.4361,21.1022,19.4779,0.841398,0.673922,1.06918,0.928302,0.0,99.0
5342,53.0950739162302,-27.848234931619,53.0950721485622,-27.8482337541752,7.04459314293254,9.65492901120744,Y,1279.23596191406,1085.05798339844,hst_12061_7b_wfc3_ir_f160w,WFC3,MULTIACCUM,WFC3/IR,IR-FIX,955.87,11/27/2010 8:50:58 AM,11/27/2010 10:26:18 AM,55527.3687270996,55527.4349419191,15369.176,F160W,GOODS-SD2-V7B,511.894989013672,19.1734008789063,19.0965003967285,12061,0.967761206982741,0.454999983310699,0,9876777494158,0.53094516588001,0.707025956920142,-0.4671311668814,383394673,6916778,26,6000324540767,1010662,Y,4.0,2595,172,5057500088994710016,53.0950796229267,-27.8482272246799,0.580757343219416,9.17556188042624,1.93648893463974,20.4361,21.1022,19.4779,0.841398,0.673922,1.06918,0.928302,0.0,99.0
