id,id1,id2,mag1,mag2,seppix
29,716.0,443.0,17.5403995513916,16.4486999511719,4.119725927787457
30,705.0,156.0,17.7360000610352,18.9097003936768,5.1982115029093725
31,651.0,1041.0,13.1183996200562,15.8145999908447,2.635822147298123
32,130.0,685.0,17.5212993621826,18.150899887085,2.460218614292146
33,757.0,98.0,18.7217998504639,17.9736995697021,2.139142320538394
34,1497.0,1250.0,18.4811992645264,20.3386001586914,1.3529966346767683
35,435.0,1135.0,18.2653999328613,19.141300201416,1.767357432249576
36,149.0,1.0,18.7248992919922,16.4965000152588,1.852408191651017
37,1241.0,626.0,16.7406005859375,18.5083999633789,4.291073744628558
38,20.0,978.0,13.6400003433228,15.0037002563477,4.376815697461576
39,1317.0,823.0,16.8698997497559,14.8246002197266,3.796291911889439
40,75.0,1259.0,16.3612003326416,19.0102996826172,0.7295977694060527
41,1352.0,1383.0,19.0802001953125,19.3311004638672,3.1380648282531105
42,919.0,660.0,19.8696002960205,18.0774002075195,4.7078921098998
43,937.0,135.0,17.2674999237061,18.3985996246338,5.200405333284091
44,1020.0,1084.0,18.3299007415771,15.6596002578735,1.9282740567269527
45,290.0,784.0,19.0573997497559,17.8264999389648,4.109189786661924
46,1138.0,1304.0,16.3171005249023,15.5495004653931,3.964359869193326
47,85.0,1003.0,19.6317005157471,19.1634006500244,3.2544900488548607
48,219.0,864.0,18.1833000183105,20.8528995513916,3.6760483912567112
49,1477.0,201.0,18.2686004638672,18.2738990783691,3.8200243285377233
50,785.0,1477.0,19.0541000366211,18.2686004638672,4.271861855753044
51,675.0,1505.0,18.3878993988037,19.7332000732422,3.071849565617073
52,979.0,841.0,20.4379005432129,18.7894992828369,5.148320028388783
53,834.0,796.0,17.055700302124,16.318000793457,3.1773769525687796
54,336.0,329.0,16.5303001403809,17.9636993408203,0.5494109310040812
55,834.0,978.0,17.055700302124,15.0037002563477,5.397018400315126
56,1276.0,33.0,17.2772998809814,18.9270000457764,4.480043738061593
57,1512.0,261.0,15.5431995391846,17.9430999755859,2.571528853950221
58,38.0,1493.0,21.3763008117676,20.9993991851807,1.6615217098262323
59,137.0,1413.0,17.6469993591309,16.4230995178223,1.9473730453323526
60,43.0,715.0,16.9934997558594,17.6595993041992,4.884933545910557
61,431.0,508.0,17.4176998138428,20.3843002319336,1.4239226611415123
62,419.0,664.0,14.8790998458862,17.5515995025635,3.827837523093731
63,1222.0,1227.0,18.3726997375488,16.5639991760254,3.7864993783970657
64,68.0,963.0,17.5214996337891,17.7497997283936,3.1768966499847027
65,1.0,1421.0,16.4965000152588,19.1648998260498,3.254438911806387
66,300.0,577.0,18.9997005462646,21.3668994903564,3.7014023027858687
67,654.0,1412.0,18.5226001739502,16.2863998413086,1.6416224729656315
68,928.0,26.0,16.1168003082275,17.4514999389648,1.733313089513889
69,1421.0,1202.0,19.1648998260498,17.3346996307373,2.7973842078277342
70,1067.0,905.0,20.57200050354,18.4022006988525,2.3916982908126494
71,974.0,159.0,16.8129005432129,16.2938003540039,3.3949542567111464
72,757.0,356.0,18.7217998504639,18.3218002319336,4.564251370165568
73,640.0,530.0,17.9178009033203,18.0265007019043,2.3825390153038732
74,1389.0,1506.0,18.819299697876,18.1394004821777,3.7598958123005874
75,333.0,510.0,19.6005992889404,20.5118999481201,3.928040363491469
76,790.0,803.0,18.5463008880615,18.9459991455078,2.4473422551647803
77,978.0,753.0,15.0037002563477,15.707799911499,2.7884315641596102
78,1116.0,605.0,18.4790992736816,17.6781997680664,2.9005264737469796
79,284.0,939.0,21.2318000793457,19.3379001617432,1.5461439275445261
80,771.0,127.0,17.7707996368408,16.0025997161865,1.8831891282758881
81,303.0,231.0,19.7721004486084,20.5415992736816,2.2779074459057136
82,925.0,402.0,14.9238004684448,16.7029991149902,4.821208687856883
83,1445.0,910.0,18.4472999572754,20.0090999603271,2.3286290844385857
84,1193.0,657.0,16.1095008850098,15.6944999694824,3.9291479171769716
85,52.0,23.0,16.6392002105713,15.4039001464844,1.2657756642300857
86,420.0,1317.0,14.8206996917725,16.8698997497559,0.10869004470633663
87,931.0,152.0,19.0312004089355,17.7565994262695,3.7061255723851865
88,810.0,801.0,19.2709007263184,18.9524993896484,3.270194418683628
89,194.0,1179.0,16.7110996246338,18.6411991119385,4.739842067061929
90,768.0,891.0,18.9242992401123,20.9747009277344,3.4952818822522222
91,1184.0,604.0,14.8607997894287,17.5881996154785,2.8616013978039923
92,865.0,669.0,20.8542995452881,20.5935001373291,3.4975335880217644
93,1143.0,695.0,19.6401996612549,18.0813999176025,4.216700241538116
94,1163.0,1284.0,18.4473991394043,20.6662998199463,1.9295479606098687
95,866.0,130.0,19.1429996490479,17.5212993621826,1.0307278395624402
96,219.0,993.0,18.1833000183105,16.3936996459961,2.731606241457058
97,1218.0,27.0,16.3211994171143,17.3658008575439,0.8451935680632414
98,1299.0,767.0,19.1723003387451,18.7933006286621,2.0963017212866415
99,572.0,1151.0,16.9682006835938,18.8302993774414,3.8035278301393984
100,232.0,1082.0,20.6082992553711,17.6502990722656,2.2065609806758473
101,209.0,213.0,20.4871997833252,20.1730003356934,4.555103593987332
102,911.0,326.0,20.0070991516113,17.9503993988037,5.39102206073976
103,442.0,990.0,16.4356002807617,18.4624004364014,2.802465912385706
104,98.0,1158.0,17.9736995697021,18.9127006530762,1.0038294998138655
105,175.0,766.0,17.2938003540039,18.9451999664307,3.5597661550054216
106,1233.0,989.0,17.8187999725342,18.6765003204346,3.2955725083084015
107,840.0,803.0,20.5149993896484,18.9459991455078,4.286656992694849
108,617.0,616.0,16.8213996887207,17.2504997253418,3.708911630094837
109,1319.0,516.0,19.6172008514404,17.3591995239258,2.9859493920961993
110,968.0,481.0,18.5914993286133,19.4582996368408,4.004581066313248
111,511.0,344.0,20.4573001861572,18.3535003662109,2.4832355809713573
112,34.0,59.0,18.6714000701904,18.2784004211426,2.7965638583608396
113,495.0,1159.0,21.0372009277344,18.9099006652832,3.9976010557041133
114,671.0,158.0,19.0223007202148,17.8034000396729,3.489915094332789
115,1001.0,88.0,18.8094005584717,18.0431003570557,4.294464283426153
116,282.0,560.0,16.7506008148193,18.1089000701904,1.9358160888683655
117,65.0,286.0,20.2401008605957,19.4244003295898,4.622377123246523
118,783.0,990.0,17.9377994537354,18.4624004364014,4.352711916221948
119,884.0,425.0,18.4011001586914,18.1762008666992,2.738063995988527
120,375.0,58.0,19.4008007049561,19.05419921875,3.580367382049018
121,124.0,774.0,18.6159000396729,19.5300006866455,3.794407740006041
122,743.0,415.0,19.8400001525879,16.9843006134033,4.582247041760429
123,181.0,932.0,19.4871006011963,19.0181007385254,2.4585049307283313
124,1279.0,1189.0,21.1693000793457,19.7724990844727,3.405798282504513
125,437.0,760.0,19.5174999237061,19.4071998596191,3.788422262825238
126,1395.0,1000.0,18.9113998413086,17.3838005065918,2.90734516436017
127,105.0,837.0,17.0270004272461,15.8870000839233,3.1378431880152493
128,1056.0,128.0,15.5703001022339,15.8843002319336,3.3914986484285765
129,31.0,102.0,17.5848999023438,17.8362998962402,2.125405442807174
130,1472.0,586.0,21.0928993225098,19.850700378418,4.301079926242762
131,611.0,910.0,19.3764991760254,20.0090999603271,1.58826278606925
132,119.0,1434.0,15.9729995727539,18.3789005279541,1.9389321318036876
133,318.0,1479.0,17.5076999664307,17.9361991882324,2.032993141560439
134,530.0,181.0,18.0265007019043,19.4871006011963,3.330858958994204
135,378.0,918.0,18.4309997558594,19.8971996307373,4.256479569260604
136,674.0,976.0,18.5007991790771,16.4937992095947,2.5830374777526104
137,1082.0,622.0,17.6502990722656,16.5501003265381,2.3302412051097074
138,1251.0,1003.0,17.4195003509521,19.1634006500244,3.4802486792149345
139,486.0,912.0,18.3540992736816,18.1546993255615,2.4346063344418893
140,218.0,1352.0,18.2255001068115,19.0802001953125,3.071407098297648
141,1334.0,1280.0,17.3617992401123,20.2359008789063,5.841608479195857
142,930.0,1377.0,16.1835994720459,18.4988994598389,2.2982396855240936
143,889.0,1197.0,14.2547998428345,17.1170997619629,1.3555166048215754
144,788.0,981.0,16.2035999298096,18.199800491333,0.25705588952616015
145,123.0,654.0,18.6170997619629,18.5226001739502,2.573045447054173
146,1143.0,1443.0,19.6401996612549,20.3118991851807,2.0390329972689973
147,734.0,916.0,15.5437002182007,17.9209003448486,3.291410882014626
148,1504.0,1236.0,19.7215995788574,18.5165004730225,2.1767235150303943
149,1358.0,317.0,20.252799987793,17.6140003204346,2.1042305657853757
150,1053.0,599.0,16.171199798584,18.5585994720459,3.730806600556628
151,265.0,805.0,18.3579998016357,15.6680002212524,2.4869445564963084
152,425.0,653.0,18.1762008666992,18.3087005615234,1.0453629005978073
153,687.0,753.0,16.2360992431641,15.707799911499,4.904910451083921
154,788.0,330.0,16.2035999298096,17.960599899292,0.2513449605541769
155,391.0,1283.0,17.9783992767334,20.9776000976563,2.5174220216845957
156,630.0,1478.0,16.6839008331299,18.1697006225586,2.843264154027816
157,1515.0,402.0,19.3015003204346,16.7029991149902,3.870924472621796
158,1018.0,19.0,19.2880001068115,16.9143009185791,4.56257579854524
159,803.0,1353.0,18.9459991455078,19.5846996307373,1.4721590884439637
160,164.0,246.0,18.0683994293213,16.5111999511719,1.6439550204125293
161,196.0,1393.0,17.8230991363525,15.9523000717163,3.8871394006540427
162,788.0,519.0,16.2035999298096,18.8087005615234,3.775440597038823
163,250.0,1133.0,17.9141998291016,17.7115001678467,3.0330027738922305
164,573.0,196.0,16.9480991363525,17.8230991363525,0.5593097605000519
165,1216.0,206.0,15.8388004302979,16.4125995635986,1.6008432338789442
166,331.0,425.0,19.6149997711182,18.1762008666992,5.129772447622208
167,476.0,12.0,17.9185009002686,17.9708995819092,2.377904516192663
168,1484.0,172.0,17.4603004455566,20.081600189209,2.531469023421602
169,438.0,355.0,20.890100479126,18.225700378418,4.075036586901589
170,1475.0,785.0,18.7847003936768,19.0541000366211,3.0141620501079167
171,1231.0,1399.0,16.6219005584717,18.8190994262695,4.273851545536862
172,600.0,698.0,18.6266002655029,17.8917999267578,3.738155651597229
173,584.0,822.0,17.5524997711182,19.2565002441406,2.030131426578141
174,137.0,792.0,17.6469993591309,19.0997009277344,5.664642065827039
175,1031.0,789.0,18.9685001373291,18.5606002807617,5.066782883681019
176,825.0,887.0,14.7243003845215,16.3745002746582,4.199309064467564
177,1116.0,1021.0,18.4790992736816,16.9204006195068,3.982870539276131
178,3.0,1085.0,17.5890007019043,18.6923007965088,5.780058630827451
179,45.0,222.0,18.4088001251221,20.1611995697021,3.755154351253584
180,1169.0,1137.0,18.5683002471924,17.3512001037598,4.9018513463896065
181,282.0,514.0,16.7506008148193,14.6267004013062,2.9641242914473294
182,1244.0,166.0,17.4001007080078,17.5797004699707,0.7817765521329636
183,560.0,394.0,18.1089000701904,19.0914993286133,2.3551835498909335
184,246.0,248.0,16.5111999511719,18.0048007965088,3.781268638199702
185,162.0,746.0,15.5708999633789,17.5093002319336,0.7489747490865749
186,1501.0,464.0,17.4001998901367,19.1254005432129,2.082763282018652
187,1383.0,998.0,19.3311004638672,17.8211002349854,2.5104938064486686
188,1355.0,199.0,19.6870994567871,18.766300201416,3.7684196653150854
189,1063.0,197.0,18.2024993896484,19.2784004211426,3.28839414980936
190,286.0,37.0,19.4244003295898,21.3066005706787,3.4989976147796398
191,875.0,1296.0,17.7605991363525,18.3855991363525,2.6949641744025086
192,301.0,474.0,19.7640991210938,17.9316997528076,1.5333537992248765
193,438.0,184.0,20.890100479126,18.0167007446289,4.110627863078691
194,1239.0,486.0,19.1121997833252,18.3540992736816,3.901504645688512
195,243.0,237.0,17.9939994812012,17.3283996582031,4.078418348432188
196,1140.0,1359.0,16.2971000671387,15.8474998474121,3.1611611393507215
197,1090.0,1022.0,19.3337993621826,16.8773994445801,3.252764568639311
198,608.0,1221.0,19.4901008605957,19.2838001251221,2.864488872702444
199,747.0,330.0,15.9567003250122,17.960599899292,3.984303457356037
200,705.0,659.0,17.7360000610352,17.9575996398926,2.5491318128451863
201,419.0,535.0,14.8790998458862,17.078800201416,1.0998773236090225
202,1221.0,920.0,19.2838001251221,18.485200881958,0.9987472539085426
203,988.0,1433.0,20.5627002716064,18.5027008056641,2.1270220102968866
204,816.0,1129.0,13.8303003311157,16.0611991882324,3.5126146527414956
205,1057.0,1487.0,17.2625007629395,18.6566009521484,2.644109834594592
206,1249.0,1151.0,20.3083000183105,18.8302993774414,1.7491969158342546
207,974.0,1027.0,16.8129005432129,18.4592990875244,3.48770828840711
208,1415.0,1447.0,19.9437007904053,17.6443996429443,3.022125048433712
209,1380.0,511.0,20.9256000518799,20.4573001861572,3.684534022278604
210,687.0,698.0,16.2360992431641,17.8917999267578,4.831698657227277
211,865.0,785.0,20.8542995452881,19.0541000366211,1.7194197329162448
212,761.0,755.0,19.3948001861572,18.7726001739502,1.300133519331276
213,238.0,691.0,17.2108001708984,20.069299697876,2.3866623252456654
214,794.0,1456.0,17.843900680542,19.1427993774414,2.0412010821918223
215,588.0,1119.0,19.6798000335693,20.7401008605957,3.1386918175682137
216,1184.0,81.0,14.8607997894287,17.0970993041992,1.2788742307958798
217,1461.0,944.0,19.4449996948242,18.5174007415771,3.175584464247665
218,263.0,940.0,18.7807998657227,19.2630004882813,2.636912967300261
219,530.0,923.0,18.0265007019043,17.4988994598389,5.288849929587635
220,1423.0,118.0,14.0272998809814,16.9731998443604,2.5232967497118186
221,671.0,72.0,19.0223007202148,20.3775997161865,3.6417979478254496
222,1179.0,1095.0,18.6411991119385,21.30419921875,1.157741744297593
223,1358.0,1121.0,20.252799987793,17.6208992004395,3.111329350499735
224,210.0,439.0,20.479700088501,20.9673004150391,0.7866040694837517
225,1348.0,467.0,18.0114002227783,19.5704002380371,3.820048571669745
226,23.0,1476.0,15.4039001464844,18.0713996887207,3.500130588541972
227,529.0,116.0,19.2140998840332,20.8227996826172,2.9906554690428604
228,232.0,1476.0,20.6082992553711,18.0713996887207,4.462546323265295
229,977.0,336.0,14.9193000793457,16.5303001403809,3.5695518591276283
230,439.0,170.0,20.9673004150391,19.6833000183105,3.5159791564126044
231,226.0,677.0,18.1984996795654,16.7560005187988,1.3362890496214608
232,980.0,299.0,20.4505004882813,19.0492992401123,2.8033351143739447
233,217.0,158.0,15.9783000946045,17.8034000396729,4.644390115367515
234,1071.0,874.0,19.550500869751,17.8651008605957,4.490111686290683
235,96.0,602.0,15.3241996765137,17.4023990631104,2.506896330344325
236,1395.0,677.0,18.9113998413086,16.7560005187988,2.5077058497677864
237,1094.0,1237.0,21.31369972229,20.5753002166748,2.0122728239824554
238,1168.0,668.0,18.6951007843018,20.5877990722656,2.315739597460519
239,514.0,1265.0,14.6267004013062,14.9100999832153,1.5713323199344793
240,1067.0,1400.0,20.57200050354,18.8243999481201,3.5837494438282254
241,316.0,595.0,19.7754001617432,17.109899520874,1.1208068919098726
242,1325.0,1064.0,17.599100112915,18.1991996765137,4.580274106899521
243,999.0,248.0,17.3829002380371,18.0048007965088,1.4734269242696258
244,267.0,1161.0,17.9493999481201,16.2152996063232,5.289085282897134
245,1174.0,644.0,17.5454006195068,17.0606002807617,4.040976911495784
246,412.0,1231.0,18.8412990570068,16.6219005584717,3.500170031089898
247,834.0,853.0,17.055700302124,18.4230003356934,2.842538816441906
248,1335.0,235.0,17.5333995819092,16.0849990844727,3.809845639106892
249,570.0,139.0,17.0307006835938,19.3847999572754,3.81094619305292
250,1167.0,1511.0,20.0200996398926,18.4507999420166,2.3470616807373665
251,883.0,617.0,14.1044998168945,16.8213996887207,0.4088748538800928
252,936.0,976.0,19.4500999450684,16.4937992095947,3.465050954266784
253,457.0,1057.0,15.6332998275757,17.2625007629395,3.2947227566191337
254,159.0,765.0,16.2938003540039,18.8253002166748,2.3562416789048064
255,304.0,1102.0,19.7532005310059,18.6014995574951,3.938475937710808
256,902.0,1344.0,15.7185001373291,18.3055992126465,4.976903494322401
257,1460.0,221.0,19.4421005249023,17.6336994171143,4.076684028055312
258,522.0,590.0,19.3318004608154,19.0762996673584,4.895044196831848
259,1410.0,1053.0,18.6515007019043,16.171199798584,3.0608141281643926
260,80.0,1044.0,19.0711002349854,19.2486000061035,4.292199618759123
261,380.0,1250.0,18.4074993133545,20.3386001586914,5.378999675683861
262,477.0,176.0,17.9274005889893,20.7450008392334,2.389424499118228
263,1075.0,978.0,14.2215003967285,15.0037002563477,4.024941698683903
264,1333.0,402.0,18.1354007720947,16.7029991149902,3.769211088743709
265,1016.0,1242.0,14.4219999313354,16.7446994781494,1.5035714762327335
266,943.0,251.0,18.5401992797852,18.7998008728027,3.1521752052890504
267,219.0,796.0,18.1833000183105,16.318000793457,2.364952960680119
268,381.0,35.0,19.2546997070313,19.378999710083,0.2777522528996689
269,1017.0,1379.0,19.2889995574951,17.2129993438721,1.6785580907558808
270,124.0,1451.0,18.6159000396729,18.3050003051758,4.244647976068176
271,716.0,457.0,17.5403995513916,15.6332998275757,1.847919123691699
272,654.0,919.0,18.5226001739502,19.8696002960205,1.6993660855262562
273,647.0,602.0,19.8743000030518,17.4023990631104,3.6024347180626823
274,399.0,208.0,13.9902000427246,16.260799407959,4.025338011406502
275,1481.0,513.0,19.364200592041,17.6896991729736,3.0302500835658006
276,68.0,146.0,17.5214996337891,19.3369998931885,2.5327923789012554
277,1236.0,1084.0,18.5165004730225,15.6596002578735,2.618826909146725
278,303.0,1069.0,19.7721004486084,18.3673000335693,4.133917041255163
279,659.0,82.0,17.9575996398926,17.0324001312256,1.373193722924096
280,982.0,161.0,18.1285991668701,15.6871995925903,4.046663932317563
281,1228.0,1194.0,17.4197006225586,16.1933994293213,1.304071919925645
282,1124.0,1191.0,19.6061992645264,17.1030006408691,1.2653215514331266
283,1076.0,1330.0,20.4731998443604,18.233699798584,0.33053210995063037
284,1079.0,360.0,16.5153999328613,19.5011005401611,4.357764157350673
285,924.0,223.0,17.6229991912842,17.2637996673584,4.276890221589335
286,1366.0,428.0,18.9416999816895,17.507999420166,2.915174781786859
287,208.0,1412.0,16.260799407959,16.2863998413086,3.5953914449265345
288,1170.0,1347.0,18.2488994598389,17.9428005218506,4.531114057844056
289,616.0,1287.0,17.2504997253418,19.6945991516113,4.09018991668771
290,240.0,817.0,17.8516006469727,17.4598999023438,3.5135095553954465
291,519.0,1017.0,18.8087005615234,19.2889995574951,3.196552522796856
292,1424.0,834.0,14.3809003829956,17.055700302124,1.2800557418509686
293,915.0,390.0,16.6576995849609,17.9797992706299,2.6141983061622454
294,187.0,139.0,16.9650993347168,19.3847999572754,2.280732843547659
295,1509.0,907.0,19.2099990844727,18.5522994995117,1.346171972713957
296,266.0,681.0,18.369499206543,18.6291007995605,2.1246248271289274
297,774.0,1192.0,19.5300006866455,17.0177993774414,5.5589070154768105
298,1294.0,1183.0,18.069299697876,17.9351997375488,4.947403383659437
299,626.0,333.0,18.5083999633789,19.6005992889404,3.9266350862543513
300,1228.0,786.0,17.4197006225586,19.1566009521484,3.6855017622218194
301,851.0,1102.0,20.840799331665,18.6014995574951,1.8225566388150964
302,38.0,1248.0,21.3763008117676,19.1018009185791,1.7054863069385677
303,1399.0,949.0,18.8190994262695,16.2761993408203,3.3072904731831163
304,525.0,382.0,19.3141002655029,19.2516002655029,2.233104842997911
305,957.0,307.0,17.8962001800537,17.7439002990723,5.282303414566995
306,1289.0,913.0,15.6823997497559,18.2262992858887,3.9914119745157963
307,881.0,334.0,18.9094009399414,19.5993995666504,4.0395892068095
308,807.0,95.0,16.0716991424561,14.8831996917725,2.8410383056759207
309,1240.0,1271.0,19.3540992736816,17.9771003723145,2.2295477600257274
310,519.0,158.0,18.8087005615234,17.8034000396729,2.1611149696005065
311,838.0,598.0,16.2350006103516,18.7870006561279,2.0619041471076747
312,601.0,313.0,18.5618000030518,19.7968006134033,3.798232357797749
313,1220.0,1319.0,19.4528999328613,19.6172008514404,3.5206009834551013
314,608.0,1331.0,19.4901008605957,18.3407001495361,4.083762018284614
315,41.0,1222.0,19.6734008789063,18.3726997375488,4.297823599236814
316,698.0,1017.0,17.8917999267578,19.2889995574951,1.436160273738489
317,643.0,1209.0,17.0578002929688,15.4046001434326,1.6756052088561981
318,1447.0,745.0,17.6443996429443,17.505500793457,4.640759297442036
319,844.0,830.0,17.1303997039795,19.6648006439209,5.015651015458496
320,188.0,1040.0,18.9424991607666,17.4801998138428,3.04716648975637
321,1274.0,1017.0,21.1679000854492,19.2889995574951,2.651282716040118
322,68.0,422.0,17.5214996337891,15.0184001922607,4.580900400892203
323,1054.0,733.0,16.1420001983643,15.5025997161865,4.39098301348522
324,361.0,72.0,19.4083003997803,20.3775997161865,2.813657706277522
325,1522.0,235.0,13.3951997756958,16.0849990844727,1.9009161559233057
326,651.0,1425.0,13.1183996200562,14.3683996200562,1.4573675447003402
327,1029.0,252.0,19.3250007629395,18.9249992370605,0.7672955326945283
328,1158.0,99.0,18.9127006530762,17.7532997131348,1.9932042506944518
329,166.0,106.0,17.5797004699707,17.0389995574951,5.218173496179519
330,605.0,1319.0,17.6781997680664,19.6172008514404,4.929361777112411
331,1343.0,1406.0,18.3054008483887,18.0331993103027,5.5272536259478295
332,1204.0,192.0,19.9822998046875,19.109899520874,4.053403742961931
333,1115.0,1365.0,18.5779991149902,19.0407009124756,3.354430190961222
334,353.0,691.0,18.1089992523193,20.069299697876,4.164895030740006
335,1105.0,560.0,19.1432991027832,18.1089000701904,0.9211599717505332
336,1213.0,258.0,13.6702995300293,14.7847003936768,0.5267626939790724
337,354.0,1190.0,18.1359004974365,17.0097999572754,3.9132952017280846
338,692.0,1400.0,19.7978992462158,18.8243999481201,2.6479747260770266
339,142.0,1228.0,19.2127990722656,17.4197006225586,5.128176438648722
340,708.0,1528.0,14.0356998443604,15.2762002944946,1.3561876358239058
341,877.0,1335.0,18.9221000671387,17.5333995819092,3.4859599822212584
342,1239.0,739.0,19.1121997833252,17.0421009063721,1.4391943452266367
343,1475.0,311.0,18.7847003936768,17.736499786377,3.163996935079899
344,1190.0,721.0,17.0097999572754,19.7318992614746,3.072829796662883
345,1472.0,1030.0,21.0928993225098,19.3265991210938,3.3017651237992816
346,1248.0,10.0,19.1018009185791,18.7430000305176,4.948333508878269
347,169.0,300.0,16.4496002197266,18.9997005462646,2.661702204548681
348,640.0,682.0,17.9178009033203,18.6201992034912,2.586185745578063
349,103.0,1169.0,17.721700668335,18.5683002471924,3.2338442874314555
350,739.0,1104.0,17.0421009063721,18.8936996459961,3.0946485986490453
351,152.0,742.0,17.7565994262695,16.9521999359131,3.6274659185174287
352,467.0,1488.0,19.5704002380371,18.7329006195068,4.139876077180574
353,303.0,140.0,19.7721004486084,19.3934993743896,0.8653910858736884
354,402.0,1035.0,16.7029991149902,18.9186000823975,4.606007129269244
355,29.0,847.0,13.967399597168,14.7896995544434,3.6475347605947355
356,461.0,890.0,19.1240005493164,20.9655990600586,2.9449331653892656
357,1305.0,703.0,15.5483999252319,18.3311996459961,3.4212101002298994
358,1323.0,874.0,18.1858005523682,17.8651008605957,4.547599251413853
359,1106.0,221.0,19.0049991607666,17.6336994171143,2.0819813724449556
360,636.0,51.0,14.7897996902466,16.5216999053955,3.5426667456103718
361,472.0,1529.0,14.6779003143311,15.1721000671387,3.4577250543942415
362,1121.0,258.0,17.6208992004395,14.7847003936768,3.4863430339852757
363,1201.0,852.0,17.4053993225098,18.423900604248,1.57497379844015
364,1180.0,288.0,18.7600994110107,17.431999206543,4.566894157696569
365,470.0,1080.0,14.7177000045776,16.6273994445801,3.536430581449297
366,111.0,48.0,16.6592998504639,16.5265007019043,4.116799180385109
367,519.0,67.0,18.8087005615234,17.5104007720947,0.523468087345653
368,1381.0,1186.0,17.6058006286621,19.6812992095947,2.7875791277751514
369,1114.0,1373.0,18.488000869751,18.5541000366211,2.8421799574494484
370,1106.0,1350.0,19.0049991607666,20.1737003326416,3.6227399241619795
371,591.0,474.0,19.0969009399414,17.9316997528076,4.519681049705011
372,1466.0,1520.0,16.5729999542236,15.2580003738403,3.9414271921514206
373,376.0,99.0,18.4937992095947,17.7532997131348,5.077531616111371
374,1379.0,448.0,17.2129993438721,19.9680995941162,2.845121446710175
375,1019.0,151.0,18.4353008270264,17.7492008209229,2.9404754589603477
376,102.0,747.0,17.8362998962402,15.9567003250122,3.129605160257059
377,657.0,275.0,15.6944999694824,16.5969009399414,4.117262637187705
378,1460.0,1192.0,19.4421005249023,17.0177993774414,3.030717590978783
379,1056.0,239.0,15.5703001022339,17.8542995452881,3.654110954853503
380,1413.0,247.0,16.4230995178223,18.1000003814697,3.4148059439034113
381,163.0,791.0,18.261999130249,19.0795001983643,3.2069988730532053
382,982.0,794.0,18.1285991668701,17.843900680542,2.261488195860847
383,479.0,1235.0,19.3677997589111,18.7520008087158,1.2214097621747773
384,161.0,905.0,15.6871995925903,18.4022006988525,4.274911671283403
385,262.0,1232.0,17.8479995727539,16.3854007720947,3.8237227640389038
386,781.0,5.0,16.119499206543,16.6802005767822,0.9011276506335149
387,193.0,1040.0,16.7537994384766,17.4801998138428,2.528136917410755
388,994.0,897.0,16.3959999084473,18.2751007080078,3.2467422584096717
389,827.0,1340.0,18.3850994110107,19.3792991638184,3.225465916249452
390,532.0,1018.0,18.0097007751465,19.2880001068115,4.393506903946094
391,654.0,128.0,18.5226001739502,15.8843002319336,0.5738459185712048
392,672.0,974.0,15.5100002288818,16.8129005432129,3.785443642974598
393,163.0,1020.0,18.261999130249,18.3299007415771,4.319316842875258
394,98.0,375.0,17.9736995697021,19.4008007049561,2.8414979534450753
395,1056.0,1183.0,15.5703001022339,17.9351997375488,5.094945721057184
396,980.0,332.0,20.4505004882813,19.6219997406006,3.9629261398645244
397,23.0,895.0,15.4039001464844,18.136100769043,5.464270197676677
